InputData,Kernel,Data,DataID,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
193K,cuda_compute_flux,h_elements_surrounding_elements,1,852099994.9590698,40.90116279069767,77915.58139534884,1255505292.3979065,42.18744186046512,61701.95348837209,42.18744186046512,69144.07581395347,29.62697674418604,33.93627906976744,1.3227906976744188,1.1802325581395348,1.3267441860465117,33.17906976744187,33.17906976744187,356840656293.49023,42.18744186046512,40.90116279069767,74.62651162790698,7.050697674418605,23.697209302325575,6.517674418604653,0.533953488372093,66.41232558139534,1.0,0.33581395348837223,33.58767441860466,26.208837209302327,27.386511627906973,19.52953488372093,19.453720930232564,19.453720930232564,22866.608604651163,7317315.023255814,22961.18093023256,7347577.790697674,192.0,1008.0,58.0,0.0,0.0,0.0,193536.0,2.519999999999999,32.0,5.0,32.0,10.0,25.79,40.296046511627914,30.0,46.88000000000006,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
193K,cuda_compute_flux,h_normals,2,852099994.9590698,40.90116279069767,77915.58139534884,1255505292.3979065,42.18744186046512,61701.95348837209,42.18744186046512,69144.07581395347,29.62697674418604,33.93627906976744,1.3227906976744188,1.1802325581395348,1.3267441860465117,33.17906976744187,33.17906976744187,356840656293.49023,42.18744186046512,40.90116279069767,74.62651162790698,7.050697674418605,23.697209302325575,6.517674418604653,0.533953488372093,66.41232558139534,1.0,0.33581395348837223,33.58767441860466,26.208837209302327,27.386511627906973,19.52953488372093,19.453720930232564,19.453720930232564,22866.608604651163,7317315.023255814,22961.18093023256,7347577.790697674,192.0,1008.0,58.0,0.0,0.0,0.0,193536.0,2.519999999999999,32.0,5.0,32.0,10.0,25.79,40.296046511627914,30.0,46.88000000000006,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
193K,cuda_compute_step_factor,h_areas,0,821972791.9619999,50.336666666666666,18091.866666666665,1211515149.5953333,50.336666666666666,14884.266666666666,15.393333333333329,13534.244666666664,21.621333333333332,13.411999999999999,1.1406666666666667,0.8586666666666667,1.1506666666666667,28.749333333333336,28.749333333333336,423601119666.06537,15.393333333333329,50.336666666666666,14.340000000000002,6.376,0.0,11.53,0.6753333333333333,70.54333333333332,1.0,0.29333333333333333,29.45666666666667,25.162666666666667,27.10866666666666,39.64666666666666,39.31600000000001,39.31600000000001,3861.5093333333334,1235683.2,3894.69,1246301.0,192.0,1008.0,20.0,0.0,0.0,0.0,193536.0,1.2600000000000002,32.0,14.0,32.0,10.0,45.36066666666667,70.87799999999999,60.0,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
193K,cuda_compute_step_factor,h_elements_surrounding_elements,1,821972791.9619999,50.336666666666666,18091.866666666665,1211515149.5953333,50.336666666666666,14884.266666666666,15.393333333333329,13534.244666666664,21.621333333333332,13.411999999999999,1.1406666666666667,0.8586666666666667,1.1506666666666667,28.749333333333336,28.749333333333336,423601119666.06537,15.393333333333329,50.336666666666666,14.340000000000002,6.376,0.0,11.53,0.6753333333333333,70.54333333333332,1.0,0.29333333333333333,29.45666666666667,25.162666666666667,27.10866666666666,39.64666666666666,39.31600000000001,39.31600000000001,3861.5093333333334,1235683.2,3894.69,1246301.0,192.0,1008.0,20.0,0.0,0.0,0.0,193536.0,1.2600000000000002,32.0,14.0,32.0,10.0,45.36066666666667,70.87799999999999,60.0,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
193K,cuda_compute_step_factor,h_normals,2,821972791.9619999,50.336666666666666,18091.866666666665,1211515149.5953333,50.336666666666666,14884.266666666666,15.393333333333329,13534.244666666664,21.621333333333332,13.411999999999999,1.1406666666666667,0.8586666666666667,1.1506666666666667,28.749333333333336,28.749333333333336,423601119666.06537,15.393333333333329,50.336666666666666,14.340000000000002,6.376,0.0,11.53,0.6753333333333333,70.54333333333332,1.0,0.29333333333333333,29.45666666666667,25.162666666666667,27.10866666666666,39.64666666666666,39.31600000000001,39.31600000000001,3861.5093333333334,1235683.2,3894.69,1246301.0,192.0,1008.0,20.0,0.0,0.0,0.0,193536.0,1.2600000000000002,32.0,14.0,32.0,10.0,45.36066666666667,70.87799999999999,60.0,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
193K,cuda_time_step,h_areas,0,830948380.0357145,68.9297619047619,27891.97619047619,1232692049.3830953,68.9297619047619,22545.52380952381,22.80047619047619,20468.10976190476,5.419761904761906,16.256666666666664,0.29190476190476183,0.21571428571428578,0.29428571428571426,7.350714285714288,7.350714285714288,586203848664.4022,22.80047619047619,68.9297619047619,31.26999999999999,5.17547619047619,0.0,12.692857142857147,0.12880952380952376,92.67476190476194,1.0,0.07166666666666664,7.325238095238096,30.77999999999998,32.0,174.52738095238087,173.26428571428573,173.26428571428573,1493.099999999999,477792.0,1503.9771428571428,481272.90476190473,192.0,1008.0,22.0,0.0,0.0,0.0,193536.0,1.2599999999999998,32.0,14.0,32.0,10.0,50.92880952380953,79.57619047619049,60.0,93.75,111,0x200060000000,0x2000600bd000,774144,5,636,1024.0,0.0,0.0
193K,cuda_time_step,h_elements_surrounding_elements,1,830948380.0357145,68.9297619047619,27891.97619047619,1232692049.3830953,68.9297619047619,22545.52380952381,22.80047619047619,20468.10976190476,5.419761904761906,16.256666666666664,0.29190476190476183,0.21571428571428578,0.29428571428571426,7.350714285714288,7.350714285714288,586203848664.4022,22.80047619047619,68.9297619047619,31.26999999999999,5.17547619047619,0.0,12.692857142857147,0.12880952380952376,92.67476190476194,1.0,0.07166666666666664,7.325238095238096,30.77999999999998,32.0,174.52738095238087,173.26428571428573,173.26428571428573,1493.099999999999,477792.0,1503.9771428571428,481272.90476190473,192.0,1008.0,22.0,0.0,0.0,0.0,193536.0,1.2599999999999998,32.0,14.0,32.0,10.0,50.92880952380953,79.57619047619049,60.0,93.75,111,0x200060200000,0x2000604f4000,3096576,21,379,3072.0,0.0,0.0
193K,cuda_time_step,h_normals,2,830948380.0357145,68.9297619047619,27891.97619047619,1232692049.3830953,68.9297619047619,22545.52380952381,22.80047619047619,20468.10976190476,5.419761904761906,16.256666666666664,0.29190476190476183,0.21571428571428578,0.29428571428571426,7.350714285714288,7.350714285714288,586203848664.4022,22.80047619047619,68.9297619047619,31.26999999999999,5.17547619047619,0.0,12.692857142857147,0.12880952380952376,92.67476190476194,1.0,0.07166666666666664,7.325238095238096,30.77999999999998,32.0,174.52738095238087,173.26428571428573,173.26428571428573,1493.099999999999,477792.0,1503.9771428571428,481272.90476190473,192.0,1008.0,22.0,0.0,0.0,0.0,193536.0,1.2599999999999998,32.0,14.0,32.0,10.0,50.92880952380953,79.57619047619049,60.0,93.75,111,0x200060600000,0x200060edc000,9289728,58,151,9088.0,0.0,0.0
missile0.2M,cuda_compute_flux,h_areas,0,857481681.9981393,43.0046511627907,88643.04651162791,1264275690.0202324,43.01372093023256,69713.11627906977,42.847674418604655,76911.2646511628,32.0486046511628,35.21767441860465,1.4618604651162788,1.276279069767442,1.4688372093023254,36.714186046511635,36.714186046511635,377535756784.26276,42.847674418604655,43.0046511627907,73.75627906976746,7.515116279069767,26.41511627906977,6.871395348837209,0.6023255813953485,63.01744186046512,1.0,0.36953488372093,36.98255813953489,25.602093023255804,26.76232558139535,18.69279069767442,18.612093023255817,18.612093023255817,28134.04558139536,9002894.604651162,28258.42813953489,9042696.906976745,192.0,1212.0,58.0,0.0,0.0,0.0,232704.0,3.0300000000000007,32.0,5.0,32.0,10.0,27.321860465116274,42.68953488372093,30.0,46.88000000000006,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
missile0.2M,cuda_compute_flux,h_elements_surrounding_elements,1,857481681.9981393,43.0046511627907,88643.04651162791,1264275690.0202324,43.01372093023256,69713.11627906977,42.847674418604655,76911.2646511628,32.0486046511628,35.21767441860465,1.4618604651162788,1.276279069767442,1.4688372093023254,36.714186046511635,36.714186046511635,377535756784.26276,42.847674418604655,43.0046511627907,73.75627906976746,7.515116279069767,26.41511627906977,6.871395348837209,0.6023255813953485,63.01744186046512,1.0,0.36953488372093,36.98255813953489,25.602093023255804,26.76232558139535,18.69279069767442,18.612093023255817,18.612093023255817,28134.04558139536,9002894.604651162,28258.42813953489,9042696.906976745,192.0,1212.0,58.0,0.0,0.0,0.0,232704.0,3.0300000000000007,32.0,5.0,32.0,10.0,27.321860465116274,42.68953488372093,30.0,46.88000000000006,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
missile0.2M,cuda_compute_flux,h_normals,2,857481681.9981393,43.0046511627907,88643.04651162791,1264275690.0202324,43.01372093023256,69713.11627906977,42.847674418604655,76911.2646511628,32.0486046511628,35.21767441860465,1.4618604651162788,1.276279069767442,1.4688372093023254,36.714186046511635,36.714186046511635,377535756784.26276,42.847674418604655,43.0046511627907,73.75627906976746,7.515116279069767,26.41511627906977,6.871395348837209,0.6023255813953485,63.01744186046512,1.0,0.36953488372093,36.98255813953489,25.602093023255804,26.76232558139535,18.69279069767442,18.612093023255817,18.612093023255817,28134.04558139536,9002894.604651162,28258.42813953489,9042696.906976745,192.0,1212.0,58.0,0.0,0.0,0.0,232704.0,3.0300000000000007,32.0,5.0,32.0,10.0,27.321860465116274,42.68953488372093,30.0,46.88000000000006,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
missile0.2M,cuda_compute_step_factor,h_areas,0,820643296.73,53.57,20099.533333333333,1209624125.0406663,53.57,16546.133333333335,16.670666666666666,15642.308000000003,23.985333333333337,13.949999999999998,1.216,0.9520000000000001,1.2266666666666666,30.66333333333333,30.66333333333333,450101033048.9987,16.670666666666666,53.57,14.330000000000005,6.991333333333333,0.0,12.120666666666668,0.7553333333333332,68.974,1.0,0.31133333333333335,31.026000000000003,24.546000000000003,26.458000000000006,39.48,39.165333333333336,39.165333333333336,4761.260666666666,1523603.2,4799.895333333333,1535966.1333333333,192.0,1212.0,20.0,0.0,0.0,0.0,232704.0,1.5199999999999998,32.0,14.0,32.0,10.0,47.92333333333333,74.87933333333334,60.0,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
missile0.2M,cuda_compute_step_factor,h_elements_surrounding_elements,1,820643296.73,53.57,20099.533333333333,1209624125.0406663,53.57,16546.133333333335,16.670666666666666,15642.308000000003,23.985333333333337,13.949999999999998,1.216,0.9520000000000001,1.2266666666666666,30.66333333333333,30.66333333333333,450101033048.9987,16.670666666666666,53.57,14.330000000000005,6.991333333333333,0.0,12.120666666666668,0.7553333333333332,68.974,1.0,0.31133333333333335,31.026000000000003,24.546000000000003,26.458000000000006,39.48,39.165333333333336,39.165333333333336,4761.260666666666,1523603.2,4799.895333333333,1535966.1333333333,192.0,1212.0,20.0,0.0,0.0,0.0,232704.0,1.5199999999999998,32.0,14.0,32.0,10.0,47.92333333333333,74.87933333333334,60.0,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
missile0.2M,cuda_compute_step_factor,h_normals,2,820643296.73,53.57,20099.533333333333,1209624125.0406663,53.57,16546.133333333335,16.670666666666666,15642.308000000003,23.985333333333337,13.949999999999998,1.216,0.9520000000000001,1.2266666666666666,30.66333333333333,30.66333333333333,450101033048.9987,16.670666666666666,53.57,14.330000000000005,6.991333333333333,0.0,12.120666666666668,0.7553333333333332,68.974,1.0,0.31133333333333335,31.026000000000003,24.546000000000003,26.458000000000006,39.48,39.165333333333336,39.165333333333336,4761.260666666666,1523603.2,4799.895333333333,1535966.1333333333,192.0,1212.0,20.0,0.0,0.0,0.0,232704.0,1.5199999999999998,32.0,14.0,32.0,10.0,47.92333333333333,74.87933333333334,60.0,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
missile0.2M,cuda_time_step,h_areas,0,844811574.6749998,74.89095238095238,30290.571428571428,1252903701.3288095,74.89095238095238,24080.0,25.248095238095246,24191.98738095238,5.991428571428573,16.533809523809524,0.29785714285714304,0.23738095238095253,0.2995238095238097,7.467619047619048,7.467619047619048,647614277365.9342,25.248095238095246,74.89095238095238,31.26690476190475,5.72952380952381,0.0,12.528571428571427,0.12952380952380946,92.48880952380954,1.0,0.07476190476190477,7.511190476190478,30.77999999999998,32.0,167.83380952380955,166.81357142857144,166.81357142857144,1795.2799999999993,574488.0,1806.2466666666667,577998.7857142857,192.0,1212.0,22.0,0.0,0.0,0.0,232704.0,1.5200000000000014,32.0,14.0,32.0,10.0,49.81404761904762,77.8354761904762,60.0,93.75,111,0x200060000000,0x2000600e3400,930816,5,884,1024.0,0.0,0.0
missile0.2M,cuda_time_step,h_elements_surrounding_elements,1,844811574.6749998,74.89095238095238,30290.571428571428,1252903701.3288095,74.89095238095238,24080.0,25.248095238095246,24191.98738095238,5.991428571428573,16.533809523809524,0.29785714285714304,0.23738095238095253,0.2995238095238097,7.467619047619048,7.467619047619048,647614277365.9342,25.248095238095246,74.89095238095238,31.26690476190475,5.72952380952381,0.0,12.528571428571427,0.12952380952380946,92.48880952380954,1.0,0.07476190476190477,7.511190476190478,30.77999999999998,32.0,167.83380952380955,166.81357142857144,166.81357142857144,1795.2799999999993,574488.0,1806.2466666666667,577998.7857142857,192.0,1212.0,22.0,0.0,0.0,0.0,232704.0,1.5200000000000014,32.0,14.0,32.0,10.0,49.81404761904762,77.8354761904762,60.0,93.75,111,0x200060200000,0x20006058d000,3723264,20,271,3648.0,0.0,0.0
missile0.2M,cuda_time_step,h_normals,2,844811574.6749998,74.89095238095238,30290.571428571428,1252903701.3288095,74.89095238095238,24080.0,25.248095238095246,24191.98738095238,5.991428571428573,16.533809523809524,0.29785714285714304,0.23738095238095253,0.2995238095238097,7.467619047619048,7.467619047619048,647614277365.9342,25.248095238095246,74.89095238095238,31.26690476190475,5.72952380952381,0.0,12.528571428571427,0.12952380952380946,92.48880952380954,1.0,0.07476190476190477,7.511190476190478,30.77999999999998,32.0,167.83380952380955,166.81357142857144,166.81357142857144,1795.2799999999993,574488.0,1806.2466666666667,577998.7857142857,192.0,1212.0,22.0,0.0,0.0,0.0,232704.0,1.5200000000000014,32.0,14.0,32.0,10.0,49.81404761904762,77.8354761904762,60.0,93.75,111,0x200060600000,0x2000610a7000,11169792,65,337,10944.0,0.0,0.0
