Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
gaussian,304,a,0,Fan2,827981651.38,12.74,17215,1232559250.76,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,108032110091.74,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan2,827981651.38,12.74,17215,1232559250.76,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,108032110091.74,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan2,827981651.38,12.74,17215,1232559250.76,16.67,13952,16.67,12843.85,3.5,10.12,0.19,0.14,0.19,4.69,4.69,108032110091.74,16.67,12.74,89.8,2.96,49.36,1.58,0.05,94.78,1,0.05,5.22,14.36,15.79,30.51,30.31,30.31,597.79,191292,601.84,192590,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.9,9.22,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan1,650735294.12,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0.0,0.27,6.79,6.79,17676470588.24,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.5,16.4,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan1,650735294.12,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0.0,0.27,6.79,6.79,17676470588.24,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.5,16.4,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan1,650735294.12,2.65,5301,974050245.1,2.65,5440,0.43,26.96,0.03,49.19,0.25,0.0,0.27,6.79,6.79,17676470588.24,0.33,2.65,51.27,0.03,1.48,3.03,0.09,93.11,1,0.07,6.89,28.01,30.58,46.81,43.93,43.93,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.5,16.4,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan2,833715596.33,12.77,17306,1238962155.96,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,108995412844.04,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan2,833715596.33,12.77,17306,1238962155.96,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,108995412844.04,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan2,833715596.33,12.77,17306,1238962155.96,19.62,13952,19.62,12938.12,3.45,9.7,0.18,0.14,0.18,4.61,4.61,108995412844.04,19.62,12.77,96.34,2.92,48.64,1.48,0.05,95.13,1,0.05,4.87,14.43,15.88,30.56,30.35,30.35,592.3,189535,596.35,190832,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.86,9.16,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan1,736666666.67,2.64,5299,1103576388.89,2.64,4800,0.43,27.36,0.03,48.33,0.25,0.0,0.27,6.69,6.69,19940000000.0,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.69,16.7,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan1,736666666.67,2.64,5299,1103576388.89,2.64,4800,0.43,27.36,0.03,48.33,0.25,0.0,0.27,6.69,6.69,19940000000.0,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.69,16.7,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan1,736666666.67,2.64,5299,1103576388.89,2.64,4800,0.43,27.36,0.03,48.33,0.25,0.0,0.27,6.69,6.69,19940000000.0,0.33,2.64,51.27,0.03,1.48,2.7,0.09,93.02,1,0.07,6.98,27.95,30.51,41.2,38.67,38.67,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.69,16.7,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan2,813769751.69,12.87,17238,1214552765.24,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,107237020316.03,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan2,813769751.69,12.87,17238,1214552765.24,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,107237020316.03,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan2,813769751.69,12.87,17238,1214552765.24,19.1,14176,19.1,12716.36,3.44,8.47,0.19,0.14,0.19,4.66,4.66,107237020316.03,19.1,12.87,88.95,2.91,45.64,1.51,0.05,94.9,1,0.05,5.1,14.47,15.92,29.94,29.69,29.69,588.31,188260,593.15,189807,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.83,9.11,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan1,631578947.37,2.7,5174,945388645.22,2.7,5472,0.44,27.09,0.04,48.68,0.25,0.0,0.27,6.76,6.76,17456140350.88,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.54,16.47,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan1,631578947.37,2.7,5174,945388645.22,2.7,5472,0.44,27.09,0.04,48.68,0.25,0.0,0.27,6.76,6.76,17456140350.88,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.54,16.47,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan1,631578947.37,2.7,5174,945388645.22,2.7,5472,0.44,27.09,0.04,48.68,0.25,0.0,0.27,6.76,6.76,17456140350.88,0.34,2.7,51.27,0.03,1.49,2.68,0.09,93.04,1,0.07,6.96,27.88,30.44,40.99,38.47,38.47,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.54,16.47,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan2,822727272.73,12.91,17267,1224952651.52,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,108740909090.91,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan2,822727272.73,12.91,17267,1224952651.52,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,108740909090.91,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan2,822727272.73,12.91,17267,1224952651.52,19.33,14080,19.33,12833.17,3.43,9.68,0.18,0.14,0.18,4.62,4.62,108740909090.91,19.33,12.91,92.65,2.9,48.66,1.56,0.05,94.84,1,0.05,5.16,14.41,15.86,30.46,30.26,30.26,588.31,188260,592.37,189558,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.84,9.13,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,304,a,0,Fan1,636627906.98,2.64,5244,952670784.88,2.64,5504,0.43,27.68,0.03,47.52,0.25,0.0,0.26,6.62,6.62,17180232558.14,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.46,16.34,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
gaussian,304,b,1,Fan1,636627906.98,2.64,5244,952670784.88,2.64,5504,0.43,27.68,0.03,47.52,0.25,0.0,0.26,6.62,6.62,17180232558.14,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.46,16.34,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
gaussian,304,m,2,Fan1,636627906.98,2.64,5244,952670784.88,2.64,5504,0.43,27.68,0.03,47.52,0.25,0.0,0.26,6.62,6.62,17180232558.14,0.33,2.64,51.28,0.03,1.49,2.64,0.09,93.2,1,0.07,6.8,27.82,30.37,41.37,38.83,38.83,1.72,550,1.83,586,512,1,17,0,0,0,512,0.0,32,5,32,4,10.46,16.34,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
gaussian,32,a,0,Fan2,770104895.1,0.76,5268,1150750291.38,0.76,4576,0.55,1294.06,0.14,1.26,0.02,0.01,0.02,0.59,0.59,6027972027.97,0.51,0.76,91.13,0.11,35.59,0.9,0.02,97.77,1,0.02,2.23,13.34,14.69,45.23,40.49,40.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan2,770104895.1,0.76,5268,1150750291.38,0.76,4576,0.55,1294.06,0.14,1.26,0.02,0.01,0.02,0.59,0.59,6027972027.97,0.51,0.76,91.13,0.11,35.59,0.9,0.02,97.77,1,0.02,2.23,13.34,14.69,45.23,40.49,40.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan2,770104895.1,0.76,5268,1150750291.38,0.76,4576,0.55,1294.06,0.14,1.26,0.02,0.01,0.02,0.59,0.59,6027972027.97,0.51,0.76,91.13,0.11,35.59,0.9,0.02,97.77,1,0.02,2.23,13.34,14.69,45.23,40.49,40.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan1,715034965.03,0.32,4899,1070367132.87,0.32,4576,0.17,20.46,0.01,15.15,0.12,0.0,0.14,3.59,3.59,2342657342.66,0.16,0.32,58.89,0.01,0.0,4.01,0.08,93.4,1,0.07,6.6,28.4,31.41,71.75,60.76,60.76,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.5,11.72,64,100,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan1,715034965.03,0.32,4899,1070367132.87,0.32,4576,0.17,20.46,0.01,15.15,0.12,0.0,0.14,3.59,3.59,2342657342.66,0.16,0.32,58.89,0.01,0.0,4.01,0.08,93.4,1,0.07,6.6,28.4,31.41,71.75,60.76,60.76,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.5,11.72,64,100,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan1,715034965.03,0.32,4899,1070367132.87,0.32,4576,0.17,20.46,0.01,15.15,0.12,0.0,0.14,3.59,3.59,2342657342.66,0.16,0.32,58.89,0.01,0.0,4.01,0.08,93.4,1,0.07,6.6,28.4,31.41,71.75,60.76,60.76,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.5,11.72,64,100,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan2,729166666.67,0.77,5025,1089988425.93,0.77,4608,0.58,1278.21,0.15,1.24,0.02,0.01,0.02,0.6,0.6,5750000000.0,0.58,0.77,90.7,0.12,35.5,0.94,0.02,97.55,1,0.02,2.45,12.82,14.13,43.0,38.49,38.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan2,729166666.67,0.77,5025,1089988425.93,0.77,4608,0.58,1278.21,0.15,1.24,0.02,0.01,0.02,0.6,0.6,5750000000.0,0.58,0.77,90.7,0.12,35.5,0.94,0.02,97.55,1,0.02,2.45,12.82,14.13,43.0,38.49,38.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan2,729166666.67,0.77,5025,1089988425.93,0.77,4608,0.58,1278.21,0.15,1.24,0.02,0.01,0.02,0.6,0.6,5750000000.0,0.58,0.77,90.7,0.12,35.5,0.94,0.02,97.55,1,0.02,2.45,12.82,14.13,43.0,38.49,38.49,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan1,653846153.85,0.34,4450,972027972.03,0.34,4576,0.19,17.91,0.02,17.1,0.14,0.0,0.16,4.1,4.1,2300699300.7,0.17,0.34,59.09,0.01,0.0,3.33,0.08,93.78,1,0.06,6.22,28.22,31.22,63.2,53.52,53.52,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,8.35,13.05,64,100,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan1,653846153.85,0.34,4450,972027972.03,0.34,4576,0.19,17.91,0.02,17.1,0.14,0.0,0.16,4.1,4.1,2300699300.7,0.17,0.34,59.09,0.01,0.0,3.33,0.08,93.78,1,0.06,6.22,28.22,31.22,63.2,53.52,53.52,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,8.35,13.05,64,100,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan1,653846153.85,0.34,4450,972027972.03,0.34,4576,0.19,17.91,0.02,17.1,0.14,0.0,0.16,4.1,4.1,2300699300.7,0.17,0.34,59.09,0.01,0.0,3.33,0.08,93.78,1,0.06,6.22,28.22,31.22,63.2,53.52,53.52,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,8.35,13.05,64,100,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan2,711805555.56,0.85,4929,1069516782.41,0.85,4608,0.55,1407.42,0.14,1.09,0.02,0.01,0.02,0.5,0.5,6208333333.33,0.46,0.85,91.03,0.11,35.61,0.9,0.03,97.5,1,0.03,2.5,13.52,14.9,40.42,35.82,35.82,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan2,711805555.56,0.85,4929,1069516782.41,0.85,4608,0.55,1407.42,0.14,1.09,0.02,0.01,0.02,0.5,0.5,6208333333.33,0.46,0.85,91.03,0.11,35.61,0.9,0.03,97.5,1,0.03,2.5,13.52,14.9,40.42,35.82,35.82,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan2,711805555.56,0.85,4929,1069516782.41,0.85,4608,0.55,1407.42,0.14,1.09,0.02,0.01,0.02,0.5,0.5,6208333333.33,0.46,0.85,91.03,0.11,35.61,0.9,0.03,97.5,1,0.03,2.5,13.52,14.9,40.42,35.82,35.82,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan1,642857142.86,0.33,4540,964817176.87,0.33,4704,0.18,20.99,0.02,14.41,0.12,0.0,0.14,3.5,3.5,2142857142.86,0.17,0.33,59.3,0.01,0.0,3.34,0.08,93.35,1,0.07,6.65,28.04,31.02,59.31,50.23,50.23,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.69,12.01,64,100,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan1,642857142.86,0.33,4540,964817176.87,0.33,4704,0.18,20.99,0.02,14.41,0.12,0.0,0.14,3.5,3.5,2142857142.86,0.17,0.33,59.3,0.01,0.0,3.34,0.08,93.35,1,0.07,6.65,28.04,31.02,59.31,50.23,50.23,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.69,12.01,64,100,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan1,642857142.86,0.33,4540,964817176.87,0.33,4704,0.18,20.99,0.02,14.41,0.12,0.0,0.14,3.5,3.5,2142857142.86,0.17,0.33,59.3,0.01,0.0,3.34,0.08,93.35,1,0.07,6.65,28.04,31.02,59.31,50.23,50.23,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.69,12.01,64,100,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan2,758741258.74,0.75,5177,1131009615.38,0.75,4576,0.49,1210.3,0.13,1.03,0.02,0.0,0.02,0.55,0.55,5846153846.15,0.49,0.75,87.92,0.1,33.88,1.08,0.02,97.76,1,0.02,2.24,13.81,15.23,54.97,48.36,48.36,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan2,758741258.74,0.75,5177,1131009615.38,0.75,4576,0.49,1210.3,0.13,1.03,0.02,0.0,0.02,0.55,0.55,5846153846.15,0.49,0.75,87.92,0.1,33.88,1.08,0.02,97.76,1,0.02,2.24,13.81,15.23,54.97,48.36,48.36,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan2,758741258.74,0.75,5177,1131009615.38,0.75,4576,0.49,1210.3,0.13,1.03,0.02,0.0,0.02,0.55,0.55,5846153846.15,0.49,0.75,87.92,0.1,33.88,1.08,0.02,97.76,1,0.02,2.24,13.81,15.23,54.97,48.36,48.36,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan1,711267605.63,0.29,4827,1062023180.75,0.29,4544,0.17,21.45,0.02,13.99,0.12,0.0,0.14,3.42,3.42,2119718309.86,0.16,0.29,59.52,0.01,0.0,3.01,0.07,93.95,1,0.06,6.05,27.86,30.82,58.78,49.78,49.78,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.16,11.18,64,100,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan1,711267605.63,0.29,4827,1062023180.75,0.29,4544,0.17,21.45,0.02,13.99,0.12,0.0,0.14,3.42,3.42,2119718309.86,0.16,0.29,59.52,0.01,0.0,3.01,0.07,93.95,1,0.06,6.05,27.86,30.82,58.78,49.78,49.78,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.16,11.18,64,100,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan1,711267605.63,0.29,4827,1062023180.75,0.29,4544,0.17,21.45,0.02,13.99,0.12,0.0,0.14,3.42,3.42,2119718309.86,0.16,0.29,59.52,0.01,0.0,3.01,0.07,93.95,1,0.06,6.05,27.86,30.82,58.78,49.78,49.78,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.16,11.18,64,100,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan2,727272727.27,0.76,4984,1088760198.14,0.76,4576,0.49,1054.36,0.13,1.24,0.02,0.0,0.03,0.63,0.63,5664335664.34,0.42,0.76,89.22,0.1,36.0,1.24,0.03,97.44,1,0.03,2.56,13.26,14.64,54.81,48.22,48.22,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan2,727272727.27,0.76,4984,1088760198.14,0.76,4576,0.49,1054.36,0.13,1.24,0.02,0.0,0.03,0.63,0.63,5664335664.34,0.42,0.76,89.22,0.1,36.0,1.24,0.03,97.44,1,0.03,2.56,13.26,14.64,54.81,48.22,48.22,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan2,727272727.27,0.76,4984,1088760198.14,0.76,4576,0.49,1054.36,0.13,1.24,0.02,0.0,0.03,0.63,0.63,5664335664.34,0.42,0.76,89.22,0.1,36.0,1.24,0.03,97.44,1,0.03,2.56,13.26,14.64,54.81,48.22,48.22,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1.0,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,32,a,0,Fan1,697552447.55,0.28,4784,1045236013.99,0.28,4576,0.17,21.5,0.02,13.95,0.12,0.0,0.14,3.42,3.42,2034965034.97,0.16,0.28,59.76,0.01,0.0,3.22,0.08,93.58,1,0.06,6.42,27.68,30.63,59.24,50.17,50.17,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.18,11.22,64,100,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
gaussian,32,b,1,Fan1,697552447.55,0.28,4784,1045236013.99,0.28,4576,0.17,21.5,0.02,13.95,0.12,0.0,0.14,3.42,3.42,2034965034.97,0.16,0.28,59.76,0.01,0.0,3.22,0.08,93.58,1,0.06,6.42,27.68,30.63,59.24,50.17,50.17,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.18,11.22,64,100,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
gaussian,32,m,2,Fan1,697552447.55,0.28,4784,1045236013.99,0.28,4576,0.17,21.5,0.02,13.95,0.12,0.0,0.14,3.42,3.42,2034965034.97,0.16,0.28,59.76,0.01,0.0,3.22,0.08,93.58,1,0.06,6.42,27.68,30.63,59.24,50.17,50.17,0.62,199,0.73,235,512,1,17,0,0,0,512,0.0,32,5,32,4,7.18,11.22,64,100,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
gaussian,320,a,0,Fan2,833421610.17,12.73,18783,1241801288.84,16.55,15104,16.55,13730.08,3.55,10.02,0.19,0.14,0.19,4.85,4.85,108682203389.83,16.55,12.73,92.46,3.01,51.13,1.57,0.05,94.61,1,0.05,5.39,14.42,15.86,29.25,29.07,29.07,662.25,211920,666.31,213218,16,6400,16,0,0,0,102400,2.5,32,128,32,64,5.92,9.24,32,50,111,0x200060000000,0x200060064000,409600,8,65,448.0,448.0,0.0
gaussian,320,b,1,Fan2,833421610.17,12.73,18783,1241801288.84,16.55,15104,16.55,13730.08,3.55,10.02,0.19,0.14,0.19,4.85,4.85,108682203389.83,16.55,12.73,92.46,3.01,51.13,1.57,0.05,94.61,1,0.05,5.39,14.42,15.86,29.25,29.07,29.07,662.25,211920,666.31,213218,16,6400,16,0,0,0,102400,2.5,32,128,32,64,5.92,9.24,32,50,111,0x200060064000,0x200060064500,1280,0,0,0.0,0.0,0.0
